date,equity
2021-03-19,109148.40486185714
2021-03-22,109148.40486185714
2021-03-23,109148.40486185714
2021-03-24,109148.40486185714
2021-03-25,109148.40486185714
2021-03-26,109148.40486185714
2021-03-29,109148.40486185714
2021-03-30,109148.40486185714
2021-03-31,109148.40486185714
2021-04-01,109148.40486185714
2021-04-05,109148.40486185714
2021-04-06,109148.40486185714
2021-04-07,109148.40486185714
2021-04-08,109148.40486185714
2021-04-09,109148.40486185714
2021-04-12,109148.40486185714
2021-04-13,109148.40486185714
2021-04-14,109148.40486185714
2021-04-15,109148.40486185714
2021-04-16,109148.40486185714
2021-04-19,109148.40486185714
2021-04-20,109148.40486185714
2021-04-21,109148.40486185714
2021-04-22,109148.40486185714
2021-04-23,109148.40486185714
2021-04-26,109148.40486185714
2021-04-27,109148.40486185714
2021-04-28,109148.40486185714
2021-04-29,109148.40486185714
2021-04-30,109148.40486185714
2021-05-03,109148.40486185714
2021-05-04,109148.40486185714
2021-05-05,109148.40486185714
2021-05-06,109148.40486185714
2021-05-07,109148.40486185714
2021-05-10,109148.40486185714
2021-05-11,109148.40486185714
2021-05-12,109148.40486185714
2021-05-13,109148.40486185714
2021-05-14,109148.40486185714
2021-05-17,109148.40486185714
2021-05-18,109148.40486185714
2021-05-19,109148.40486185714
2021-05-20,109148.40486185714
2021-05-21,109148.40486185714
2021-05-24,109148.40486185714
2021-05-25,109148.40486185714
2021-05-26,109148.40486185714
2021-05-27,109148.40486185714
2021-05-28,109148.40486185714
2021-06-01,109148.40486185714
2021-06-02,109148.40486185714
2021-06-03,109148.40486185714
2021-06-04,109148.40486185714
2021-06-07,109148.40486185714
2021-06-08,109148.40486185714
2021-06-09,109148.40486185714
2021-06-10,109148.40486185714
2021-06-11,109148.40486185714
2021-06-14,109148.40486185714
2021-06-15,109148.40486185714
2021-06-16,109148.40486185714
2021-06-17,109148.40486185714
2021-06-18,109148.40486185714
2021-06-21,109148.40486185714
2021-06-22,109148.40486185714
2021-06-23,109148.40486185714
2021-06-24,109148.40486185714
2021-06-25,109148.40486185714
2021-06-28,109148.40486185714
2021-06-29,109148.40486185714
2021-06-30,109148.40486185714
2021-07-01,109148.40486185714
2021-07-02,109148.40486185714
2021-07-06,109148.40486185714
2021-07-07,109148.40486185714
2021-07-08,109148.40486185714
2021-07-09,109148.40486185714
2021-07-12,109148.40486185714
2021-07-13,109148.40486185714
2021-07-14,109148.40486185714
2021-07-15,109148.40486185714
2021-07-16,109148.40486185714
2021-07-19,109148.40486185714
2021-07-20,109148.40486185714
2021-07-21,109148.40486185714
2021-07-22,109148.40486185714
2021-07-23,109148.40486185714
2021-07-26,109148.40486185714
2021-07-27,109148.40486185714
2021-07-28,109148.40486185714
2021-07-29,109148.40486185714
2021-07-30,109148.40486185714
2021-08-02,109148.40486185714
2021-08-03,109148.40486185714
2021-08-04,109148.40486185714
2021-08-05,109148.40486185714
2021-08-06,109148.40486185714
2021-08-09,109148.40486185714
2021-08-10,109148.40486185714
2021-08-11,109148.40486185714
2021-08-12,109148.40486185714
2021-08-13,109148.40486185714
2021-08-16,109148.40486185714
2021-08-17,109148.40486185714
2021-08-18,109148.40486185714
2021-08-19,109148.40486185714
2021-08-20,109148.40486185714
2021-08-23,109148.40486185714
2021-08-24,109148.40486185714
2021-08-25,109148.40486185714
2021-08-26,109148.40486185714
2021-08-27,109148.40486185714
2021-08-30,109148.40486185714
2021-08-31,109148.40486185714
2021-09-01,109148.40486185714
2021-09-02,109148.40486185714
2021-09-03,109148.40486185714
2021-09-07,109148.40486185714
2021-09-08,109148.40486185714
2021-09-09,109148.40486185714
2021-09-10,109148.40486185714
2021-09-13,109148.40486185714
2021-09-14,109148.40486185714
2021-09-15,109148.40486185714
2021-09-16,109148.40486185714
2021-09-17,109148.40486185714
2021-09-20,109148.40486185714
2021-09-21,109148.40486185714
2021-09-22,109148.40486185714
2021-09-23,109039.2564569953
2021-09-24,109198.56379712312
2021-09-27,108895.38680232155
2021-09-28,106677.82910642998
2021-09-29,106845.2262724237
2021-09-30,105572.73017187734
2021-10-01,106785.9168390047
2021-10-04,105293.80659469361
2021-10-05,105293.80659469361
2021-10-06,105293.80659469361
2021-10-07,105293.80659469361
2021-10-08,105293.80659469361
2021-10-11,105293.80659469361
2021-10-12,105293.80659469361
2021-10-13,105293.80659469361
2021-10-14,105293.80659469361
2021-10-15,105293.80659469361
2021-10-18,105293.80659469361
2021-10-19,105293.80659469361
2021-10-20,105293.80659469361
2021-10-21,105293.80659469361
2021-10-22,105293.80659469361
2021-10-25,105293.80659469361
2021-10-26,105293.80659469361
2021-10-27,105293.80659469361
2021-10-28,105293.80659469361
2021-10-29,105293.80659469361
2021-11-01,105293.80659469361
2021-11-02,105293.80659469361
2021-11-03,105293.80659469361
2021-11-04,105293.80659469361
2021-11-05,105293.80659469361
2021-11-08,105293.80659469361
2021-11-09,105293.80659469361
2021-11-10,105293.80659469361
2021-11-11,105293.80659469361
2021-11-12,105293.80659469361
2021-11-15,105293.80659469361
2021-11-16,105293.80659469361
2021-11-17,105293.80659469361
2021-11-18,105293.80659469361
2021-11-19,105293.80659469361
2021-11-22,105293.80659469361
2021-11-23,105293.80659469361
2021-11-24,105293.80659469361
2021-11-26,105293.80659469361
2021-11-29,105293.80659469361
2021-11-30,105293.80659469361
2021-12-01,105293.80659469361
2021-12-02,105293.80659469361
2021-12-03,105293.80659469361
2021-12-06,105293.80659469361
2021-12-07,105293.80659469361
2021-12-08,105293.80659469361
2021-12-09,105293.80659469361
2021-12-10,105293.80659469361
2021-12-13,105293.80659469361
2021-12-14,105293.80659469361
2021-12-15,105293.80659469361
2021-12-16,105293.80659469361
2021-12-17,105293.80659469361
2021-12-20,105293.80659469361
2021-12-21,105293.80659469361
2021-12-22,105293.80659469361
2021-12-23,105293.80659469361
2021-12-27,105293.80659469361
2021-12-28,105293.80659469361
2021-12-29,105293.80659469361
2021-12-30,105293.80659469361
2021-12-31,105293.80659469361
2022-01-03,105293.80659469361
2022-01-04,105293.80659469361
2022-01-05,105293.80659469361
2022-01-06,105293.80659469361
2022-01-07,105293.80659469361
2022-01-10,105293.80659469361
2022-01-11,105293.80659469361
2022-01-12,105293.80659469361
2022-01-13,105293.80659469361
2022-01-14,105293.80659469361
2022-01-18,105293.80659469361
2022-01-19,105293.80659469361
2022-01-20,105293.80659469361
2022-01-21,105293.80659469361
2022-01-24,105293.80659469361
2022-01-25,105293.80659469361
2022-01-26,105293.80659469361
2022-01-27,105293.80659469361
2022-01-28,105293.80659469361
2022-01-31,105293.80659469361
2022-02-01,105293.80659469361
2022-02-02,105293.80659469361
2022-02-03,105293.80659469361
2022-02-04,105293.80659469361
2022-02-07,105293.80659469361
2022-02-08,105293.80659469361
2022-02-09,105293.80659469361
2022-02-10,105293.80659469361
2022-02-11,105293.80659469361
2022-02-14,105293.80659469361
2022-02-15,105293.80659469361
2022-02-16,105293.80659469361
2022-02-17,105293.80659469361
2022-02-18,105293.80659469361
2022-02-22,105293.80659469361
2022-02-23,105293.80659469361
2022-02-24,105293.80659469361
2022-02-25,105293.80659469361
2022-02-28,105293.80659469361
2022-03-01,105293.80659469361
2022-03-02,105293.80659469361
2022-03-03,105293.80659469361
2022-03-04,105293.80659469361
2022-03-07,105293.80659469361
2022-03-08,105293.80659469361
2022-03-09,105293.80659469361
2022-03-10,105293.80659469361
2022-03-11,105293.80659469361
2022-03-14,105293.80659469361
2022-03-15,105293.80659469361
2022-03-16,105293.80659469361
2022-03-17,105293.80659469361
2022-03-18,105293.80659469361
2022-03-21,105293.80659469361
2022-03-22,105293.80659469361
2022-03-23,105293.80659469361
2022-03-24,105293.80659469361
2022-03-25,105293.80659469361
2022-03-28,105293.80659469361
2022-03-29,105293.80659469361
2022-03-30,105293.80659469361
2022-03-31,105293.80659469361
2022-04-01,105293.80659469361
2022-04-04,105293.80659469361
2022-04-05,105293.80659469361
2022-04-06,105293.80659469361
2022-04-07,105293.80659469361
2022-04-08,105293.80659469361
2022-04-11,105293.80659469361
2022-04-12,105293.80659469361
2022-04-13,105293.80659469361
2022-04-14,105293.80659469361
2022-04-18,105293.80659469361
2022-04-19,105293.80659469361
2022-04-20,105293.80659469361
2022-04-21,105293.80659469361
2022-04-22,105293.80659469361
2022-04-25,105293.80659469361
2022-04-26,105293.80659469361
2022-04-27,105293.80659469361
2022-04-28,105293.80659469361
2022-04-29,105293.80659469361
2022-05-02,105293.80659469361
2022-05-03,105293.80659469361
2022-05-04,105293.80659469361
2022-05-05,105293.80659469361
2022-05-06,105293.80659469361
2022-05-09,105293.80659469361
2022-05-10,105293.80659469361
2022-05-11,105293.80659469361
2022-05-12,105293.80659469361
2022-05-13,105293.80659469361
2022-05-16,105293.80659469361
2022-05-17,105293.80659469361
2022-05-18,105293.80659469361
2022-05-19,105293.80659469361
2022-05-20,105293.80659469361
2022-05-23,105293.80659469361
2022-05-24,105293.80659469361
2022-05-25,105293.80659469361
2022-05-26,105293.80659469361
2022-05-27,105293.80659469361
2022-05-31,105293.80659469361
2022-06-01,105293.80659469361
2022-06-02,105293.80659469361
2022-06-03,105293.80659469361
2022-06-06,105293.80659469361
2022-06-07,105293.80659469361
2022-06-08,105293.80659469361
2022-06-09,105293.80659469361
2022-06-10,105293.80659469361
2022-06-13,105293.80659469361
2022-06-14,105293.80659469361
2022-06-15,105293.80659469361
2022-06-16,105293.80659469361
2022-06-17,105293.80659469361
2022-06-21,105293.80659469361
2022-06-22,105293.80659469361
2022-06-23,105293.80659469361
2022-06-24,105293.80659469361
2022-06-27,105293.80659469361
2022-06-28,105293.80659469361
2022-06-29,105293.80659469361
2022-06-30,105293.80659469361
2022-07-01,105293.80659469361
2022-07-05,105293.80659469361
2022-07-06,105293.80659469361
2022-07-07,105293.80659469361
2022-07-08,105293.80659469361
2022-07-11,105293.80659469361
2022-07-12,105293.80659469361
2022-07-13,105293.80659469361
2022-07-14,105293.80659469361
2022-07-15,105293.80659469361
2022-07-18,105293.80659469361
2022-07-19,105293.80659469361
2022-07-20,105293.80659469361
2022-07-21,105293.80659469361
2022-07-22,105293.80659469361
2022-07-25,105293.80659469361
2022-07-26,105293.80659469361
2022-07-27,105293.80659469361
2022-07-28,105293.80659469361
2022-07-29,105293.80659469361
2022-08-01,105293.80659469361
2022-08-02,105293.80659469361
2022-08-03,105293.80659469361
2022-08-04,105293.80659469361
2022-08-05,105293.80659469361
2022-08-08,105293.80659469361
2022-08-09,105293.80659469361
2022-08-10,105293.80659469361
2022-08-11,105293.80659469361
2022-08-12,105293.80659469361
2022-08-15,105293.80659469361
2022-08-16,105293.80659469361
2022-08-17,105293.80659469361
2022-08-18,105293.80659469361
2022-08-19,105293.80659469361
2022-08-22,105293.80659469361
2022-08-23,105293.80659469361
2022-08-24,105293.80659469361
2022-08-25,105293.80659469361
2022-08-26,105293.80659469361
2022-08-29,105293.80659469361
2022-08-30,105293.80659469361
2022-08-31,105293.80659469361
2022-09-01,105293.80659469361
2022-09-02,105293.80659469361
2022-09-06,105293.80659469361
2022-09-07,105293.80659469361
2022-09-08,105293.80659469361
2022-09-09,105293.80659469361
2022-09-12,105293.80659469361
2022-09-13,105293.80659469361
2022-09-14,105293.80659469361
2022-09-15,105293.80659469361
2022-09-16,105293.80659469361
2022-09-19,105293.80659469361
2022-09-20,105293.80659469361
2022-09-21,105293.80659469361
2022-09-22,105293.80659469361
2022-09-23,105293.80659469361
2022-09-26,105293.80659469361
2022-09-27,105293.80659469361
2022-09-28,105293.80659469361
2022-09-29,105293.80659469361
2022-09-30,105293.80659469361
2022-10-03,105293.80659469361
2022-10-04,105293.80659469361
2022-10-05,105293.80659469361
2022-10-06,105293.80659469361
2022-10-07,105293.80659469361
2022-10-10,105293.80659469361
2022-10-11,105293.80659469361
2022-10-12,105293.80659469361
2022-10-13,105293.80659469361
2022-10-14,105293.80659469361
2022-10-17,105293.80659469361
2022-10-18,105293.80659469361
2022-10-19,105293.80659469361
2022-10-20,105293.80659469361
2022-10-21,105293.80659469361
2022-10-24,105293.80659469361
2022-10-25,105293.80659469361
2022-10-26,105293.80659469361
2022-10-27,105293.80659469361
2022-10-28,105293.80659469361
2022-10-31,105293.80659469361
2022-11-01,105293.80659469361
2022-11-02,105293.80659469361
2022-11-03,105293.80659469361
2022-11-04,105293.80659469361
2022-11-07,105293.80659469361
2022-11-08,105293.80659469361
2022-11-09,105293.80659469361
2022-11-10,105293.80659469361
2022-11-11,105293.80659469361
2022-11-14,105293.80659469361
2022-11-15,105293.80659469361
2022-11-16,105293.80659469361
2022-11-17,105293.80659469361
2022-11-18,105293.80659469361
2022-11-21,105293.80659469361
2022-11-22,105293.80659469361
2022-11-23,105293.80659469361
2022-11-25,105293.80659469361
2022-11-28,105293.80659469361
2022-11-29,105293.80659469361
2022-11-30,105293.80659469361
2022-12-01,105293.80659469361
2022-12-02,105293.80659469361
2022-12-05,105293.80659469361
2022-12-06,105293.80659469361
2022-12-07,105293.80659469361
2022-12-08,105293.80659469361
2022-12-09,105293.80659469361
2022-12-12,105293.80659469361
2022-12-13,105293.80659469361
2022-12-14,105293.80659469361
2022-12-15,105293.80659469361
2022-12-16,105293.80659469361
2022-12-19,105293.80659469361
2022-12-20,105293.80659469361
2022-12-21,105293.80659469361
2022-12-22,105188.51278809892
2022-12-23,105805.76976562141
2022-12-27,105377.29638096964
2022-12-28,104110.59401375895
2022-12-29,105928.50362357231
2022-12-30,105553.70720775038
2023-01-03,105553.70720775038
2023-01-04,105553.70720775038
2023-01-05,105553.70720775038
2023-01-06,105553.70720775038
2023-01-09,105553.70720775038
2023-01-10,105553.70720775038
2023-01-11,105553.70720775038
2023-01-12,105553.70720775038
2023-01-13,105553.70720775038
2023-01-17,105553.70720775038
2023-01-18,105553.70720775038
2023-01-19,105553.70720775038
2023-01-20,105553.70720775038
2023-01-23,105553.70720775038
2023-01-24,105553.70720775038
2023-01-25,105553.70720775038
2023-01-26,105553.70720775038
2023-01-27,105553.70720775038
2023-01-30,105553.70720775038
2023-01-31,105553.70720775038
2023-02-01,105553.70720775038
2023-02-02,105553.70720775038
2023-02-03,105553.70720775038
2023-02-06,105553.70720775038
2023-02-07,105553.70720775038
2023-02-08,105553.70720775038
2023-02-09,105553.70720775038
2023-02-10,105553.70720775038
2023-02-13,105553.70720775038
2023-02-14,105553.70720775038
2023-02-15,105553.70720775038
2023-02-16,105553.70720775038
2023-02-17,105553.70720775038
2023-02-21,105553.70720775038
2023-02-22,105553.70720775038
2023-02-23,105553.70720775038
2023-02-24,105553.70720775038
2023-02-27,105553.70720775038
2023-02-28,105553.70720775038
2023-03-01,105553.70720775038
2023-03-02,105553.70720775038
2023-03-03,105448.15350054263
2023-03-06,105520.61396756805
2023-03-07,103903.30805228636
2023-03-08,104050.30983052068
2023-03-09,102129.60792447426
2023-03-10,100650.96132037936
2023-03-13,100398.50342162028
2023-03-14,100398.50342162028
2023-03-15,100398.50342162028
2023-03-16,100398.50342162028
2023-03-17,100398.50342162028
2023-03-20,100398.50342162028
2023-03-21,100398.50342162028
2023-03-22,100398.50342162028
2023-03-23,100398.50342162028
2023-03-24,100398.50342162028
2023-03-27,100398.50342162028
2023-03-28,100398.50342162028
2023-03-29,100398.50342162028
2023-03-30,100398.50342162028
2023-03-31,100398.50342162028
2023-04-03,100398.50342162028
2023-04-04,100398.50342162028
2023-04-05,100398.50342162028
2023-04-06,100398.50342162028
2023-04-10,100398.50342162028
2023-04-11,100398.50342162028
2023-04-12,100398.50342162028
2023-04-13,100398.50342162028
2023-04-14,100398.50342162028
2023-04-17,100398.50342162028
2023-04-18,100398.50342162028
2023-04-19,100398.50342162028
2023-04-20,100398.50342162028
2023-04-21,100398.50342162028
2023-04-24,100398.50342162028
2023-04-25,100398.50342162028
2023-04-26,100398.50342162028
2023-04-27,100398.50342162028
2023-04-28,100398.50342162028
2023-05-01,100398.50342162028
2023-05-02,100398.50342162028
2023-05-03,100398.50342162028
2023-05-04,100398.50342162028
2023-05-05,100398.50342162028
2023-05-08,100398.50342162028
2023-05-09,100398.50342162028
2023-05-10,100398.50342162028
2023-05-11,100398.50342162028
2023-05-12,100398.50342162028
2023-05-15,100398.50342162028
2023-05-16,100398.50342162028
2023-05-17,100398.50342162028
2023-05-18,100398.50342162028
2023-05-19,100398.50342162028
2023-05-22,100398.50342162028
2023-05-23,100398.50342162028
2023-05-24,100398.50342162028
2023-05-25,100398.50342162028
2023-05-26,100398.50342162028
2023-05-30,100398.50342162028
2023-05-31,100398.50342162028
2023-06-01,100398.50342162028
2023-06-02,100398.50342162028
2023-06-05,100398.50342162028
2023-06-06,100398.50342162028
2023-06-07,100398.50342162028
2023-06-08,100398.50342162028
2023-06-09,100398.50342162028
2023-06-12,100398.50342162028
2023-06-13,100398.50342162028
2023-06-14,100398.50342162028
2023-06-15,100398.50342162028
2023-06-16,100398.50342162028
2023-06-20,100398.50342162028
2023-06-21,100398.50342162028
2023-06-22,100398.50342162028
2023-06-23,100398.50342162028
2023-06-26,100398.50342162028
2023-06-27,100398.50342162028
2023-06-28,100398.50342162028
2023-06-29,100398.50342162028
2023-06-30,100398.50342162028
2023-07-03,100398.50342162028
2023-07-05,100398.50342162028
2023-07-06,100398.50342162028
2023-07-07,100398.50342162028
2023-07-10,100398.50342162028
2023-07-11,100398.50342162028
2023-07-12,100398.50342162028
2023-07-13,100398.50342162028
2023-07-14,100398.50342162028
2023-07-17,100398.50342162028
2023-07-18,100398.50342162028
2023-07-19,100398.50342162028
2023-07-20,100398.50342162028
2023-07-21,100398.50342162028
2023-07-24,100398.50342162028
2023-07-25,100398.50342162028
2023-07-26,100398.50342162028
2023-07-27,100398.50342162028
2023-07-28,100398.50342162028
2023-07-31,100398.50342162028
2023-08-01,100398.50342162028
2023-08-02,100398.50342162028
2023-08-03,100398.50342162028
2023-08-04,100398.50342162028
2023-08-07,100398.50342162028
2023-08-08,100398.50342162028
2023-08-09,100398.50342162028
2023-08-10,100398.50342162028
2023-08-11,100398.50342162028
2023-08-14,100398.50342162028
2023-08-15,100398.50342162028
2023-08-16,100398.50342162028
2023-08-17,100398.50342162028
2023-08-18,100398.50342162028
2023-08-21,100398.50342162028
2023-08-22,100398.50342162028
2023-08-23,100298.10491819866
2023-08-24,98948.29556344797
2023-08-25,99613.0268525241
2023-08-28,100237.0645884034
2023-08-29,101691.33471373153
2023-08-30,102081.13611803806
2023-08-31,101918.1190245751
2023-09-01,102101.48289463647
2023-09-05,101673.25114342866
2023-09-06,100964.42597169703
2023-09-07,100640.20234980753
2023-09-08,100783.77794919029
2023-09-11,101461.39295410493
2023-09-12,100883.48046653175
2023-09-13,101008.74065496672
2023-09-14,101860.23614356288
2023-09-15,100621.65509821483
2023-09-18,100694.23226010197
2023-09-19,100477.63789760368
2023-09-20,99533.67111178106
2023-09-21,97901.22593082523
2023-09-22,97676.484025663
2023-09-25,97971.37343587381
2023-09-26,97971.37343587381
2023-09-27,97971.37343587381
2023-09-28,97971.37343587381
2023-09-29,97971.37343587381
2023-10-02,97971.37343587381
2023-10-03,97971.37343587381
2023-10-04,97971.37343587381
2023-10-05,97971.37343587381
2023-10-06,97971.37343587381
2023-10-09,97971.37343587381
2023-10-10,97971.37343587381
2023-10-11,97971.37343587381
2023-10-12,97971.37343587381
2023-10-13,97971.37343587381
2023-10-16,97971.37343587381
2023-10-17,97971.37343587381
2023-10-18,97971.37343587381
2023-10-19,97971.37343587381
2023-10-20,97971.37343587381
2023-10-23,97971.37343587381
2023-10-24,97971.37343587381
2023-10-25,97971.37343587381
2023-10-26,97971.37343587381
2023-10-27,97971.37343587381
2023-10-30,97971.37343587381
2023-10-31,97971.37343587381
2023-11-01,97971.37343587381
2023-11-02,97971.37343587381
2023-11-03,97971.37343587381
2023-11-06,97971.37343587381
